TITLE     = ""
VARIABLES = "x [m]"
"r [m]"
ZONE T="Ogive Surface"
 STRANDID=0, SOLUTIONTIME=0
 I=8000, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(SINGLE SINGLE )
 4.181416630744934082E-01 4.380329325795173645E-02
 4.182016253471374512E-01 4.380504786968231201E-02
 4.182616174221038818E-01 4.380679875612258911E-02
 4.183215796947479248E-01 4.380854964256286621E-02
 4.183815717697143555E-01 4.381030052900314331E-02
 4.184415340423583984E-01 4.381204769015312195E-02
 4.185014963150024414E-01 4.381379485130310059E-02
 4.185614883899688721E-01 4.381553828716278076E-02
 4.186214506626129150E-01 4.381728544831275940E-02
 4.186814427375793457E-01 4.381902888417243958E-02
 4.187414050102233887E-01 4.382076859474182129E-02
 4.188013970851898193E-01 4.382250830531120300E-02
 4.188613593578338623E-01 4.382424801588058472E-02
 4.189213216304779053E-01 4.382598772644996643E-02
 4.189813137054443359E-01 4.382772371172904968E-02
 4.190412759780883789E-01 4.382945969700813293E-02
 4.191012680530548096E-01 4.383119195699691772E-02
 4.191612303256988525E-01 4.383292421698570251E-02
 4.192211925983428955E-01 4.383465647697448730E-02
 4.192811846733093262E-01 4.383638501167297363E-02
 4.193411469459533691E-01 4.383811727166175842E-02
 4.194011390209197998E-01 4.383984208106994629E-02
 4.194611012935638428E-01 4.384157061576843262E-02
 4.195210933685302734E-01 4.384329542517662048E-02
 4.195810556411743164E-01 4.384501650929450989E-02
 4.196410477161407471E-01 4.384674131870269775E-02
 4.197010099887847900E-01 4.384846240282058716E-02
 4.197609722614288330E-01 4.385017976164817810E-02
 4.198209643363952637E-01 4.385190084576606750E-02
 4.198809266090393066E-01 4.385361820459365845E-02
 4.199409186840057373E-01 4.385533183813095093E-02
 4.200008809566497803E-01 4.385704919695854187E-02
 4.200608730316162109E-01 4.385876283049583435E-02
 4.201208353042602539E-01 4.386047273874282837E-02
 4.201808273792266846E-01 4.386218637228012085E-02
 4.202407896518707275E-01 4.386389255523681641E-02
 4.203007519245147705E-01 4.386560246348381042E-02
 4.203607439994812012E-01 4.386730864644050598E-02
 4.204207062721252441E-01 4.386901482939720154E-02
 4.204806983470916748E-01 4.387072101235389709E-02
 4.205406606197357178E-01 4.387242347002029419E-02
 4.206006526947021484E-01 4.387412592768669128E-02
 4.206606149673461914E-01 4.387582466006278992E-02
 4.207206070423126221E-01 4.387752339243888855E-02
 4.207805693149566650E-01 4.387922212481498718E-02
 4.208405613899230957E-01 4.388092085719108582E-02
 4.209005236625671387E-01 4.388261586427688599E-02
 4.209604859352111816E-01 4.388431087136268616E-02
 4.210204780101776123E-01 4.388600215315818787E-02
 4.210804402828216553E-01 4.388769343495368958E-02
 4.211404323577880859E-01 4.388938471674919128E-02
 4.212003946304321289E-01 4.389107227325439453E-02
 4.212603867053985596E-01 4.389275982975959778E-02
 4.213203489780426025E-01 4.389444738626480103E-02
 4.213803410530090332E-01 4.389613121747970581E-02
 4.214403033256530762E-01 4.389781504869461060E-02
 4.215002954006195068E-01 4.389949887990951538E-02
 4.215602576732635498E-01 4.390117898583412170E-02
 4.216202497482299805E-01 4.390285909175872803E-02
 4.216802120208740234E-01 4.390453919768333435E-02
 4.217402040958404541E-01 4.390621557831764221E-02
 4.218001663684844971E-01 4.390789195895195007E-02
 4.218601584434509277E-01 4.390956833958625793E-02
 4.219201207160949707E-01 4.391124099493026733E-02
 4.219800829887390137E-01 4.391291365027427673E-02
 4.220400750637054443E-01 4.391458630561828613E-02
 4.221000373363494873E-01 4.391625523567199707E-02
 4.221600294113159180E-01 4.391792416572570801E-02
 4.222199916839599609E-01 4.391958937048912048E-02
 4.222799837589263916E-01 4.392125457525253296E-02
 4.223399460315704346E-01 4.392291978001594543E-02
 4.223999381065368652E-01 4.392458498477935791E-02
 4.224599003791809082E-01 4.392624646425247192E-02
 4.225198924541473389E-01 4.392790794372558594E-02
 4.225798547267913818E-01 4.392956569790840149E-02
 4.226398468017578125E-01 4.393122345209121704E-02
 4.226998090744018555E-01 4.393288120627403259E-02
 4.227598011493682861E-01 4.393453896045684814E-02
 4.228197634220123291E-01 4.393619298934936523E-02
 4.228797554969787598E-01 4.393784329295158386E-02
 4.229397177696228027E-01 4.393949732184410095E-02
 4.229997098445892334E-01 4.394114762544631958E-02
 4.230596721172332764E-01 4.394279420375823975E-02
 4.231196641921997070E-01 4.394444450736045837E-02
 4.231796264648437500E-01 4.394609108567237854E-02
 4.232396185398101807E-01 4.394773766398429871E-02
 4.232995808124542236E-01 4.394938051700592041E-02
 4.233595728874206543E-01 4.395102337002754211E-02
 4.234195351600646973E-01 4.395266249775886536E-02
 4.234795272350311279E-01 4.395430535078048706E-02
 4.235394895076751709E-01 4.395594447851181030E-02
 4.235994815826416016E-01 4.395757988095283508E-02
 4.236594736576080322E-01 4.395921900868415833E-02
 4.237194359302520752E-01 4.396085068583488464E-02
 4.237794280052185059E-01 4.396248608827590942E-02
 4.238393902778625488E-01 4.396411776542663574E-02
 4.238993823528289795E-01 4.396574944257736206E-02
 4.239593446254730225E-01 4.396738111972808838E-02
 4.240193367004394531E-01 4.396900907158851624E-02
 4.240792989730834961E-01 4.397063702344894409E-02
 4.241392910480499268E-01 4.397226125001907349E-02
 4.241992533206939697E-01 4.397388547658920288E-02
 4.242592453956604004E-01 4.397550970315933228E-02
 4.243192076683044434E-01 4.397713392972946167E-02
 4.243791997432708740E-01 4.397875443100929260E-02
 4.244391620159149170E-01 4.398037120699882507E-02
 4.244991540908813477E-01 4.398199170827865601E-02
 4.245591163635253906E-01 4.398360848426818848E-02
 4.246191084384918213E-01 4.398522526025772095E-02
 4.246790707111358643E-01 4.398683831095695496E-02
 4.247390627861022949E-01 4.398845136165618896E-02
 4.247990548610687256E-01 4.399006441235542297E-02
 4.248590171337127686E-01 4.399167373776435852E-02
 4.249190092086791992E-01 4.399328306317329407E-02
 4.249789714813232422E-01 4.399489238858222961E-02
 4.250389635562896729E-01 4.399649798870086670E-02
 4.250989258289337158E-01 4.399810358881950378E-02
 4.251589179039001465E-01 4.399970918893814087E-02
 4.252188801765441895E-01 4.400131106376647949E-02
 4.252788722515106201E-01 4.400291293859481812E-02
 4.253388345241546631E-01 4.400451481342315674E-02
 4.253988265991210938E-01 4.400611296296119690E-02
 4.254588186740875244E-01 4.400771111249923706E-02
 4.255187809467315674E-01 4.400930553674697876E-02
 4.255787730216979980E-01 4.401090368628501892E-02
 4.256387352943420410E-01 4.401249438524246216E-02
 4.256987273693084717E-01 4.401408880949020386E-02
 4.257586896419525146E-01 4.401567950844764709E-02
 4.258186817169189453E-01 4.401727020740509033E-02
 4.258786439895629883E-01 4.401885718107223511E-02
 4.259386360645294189E-01 4.402044788002967834E-02
 4.259986281394958496E-01 4.402203112840652466E-02
 4.260585904121398926E-01 4.402361810207366943E-02
 4.261185824871063232E-01 4.402520135045051575E-02
 4.261785447597503662E-01 4.402678459882736206E-02
 4.262385368347167969E-01 4.402836412191390991E-02
 4.262984991073608398E-01 4.402994364500045776E-02
 4.263584911823272705E-01 4.403152316808700562E-02
 4.264184832572937012E-01 4.403309896588325500E-02
 4.264784455299377441E-01 4.403467476367950439E-02
 4.265384376049041748E-01 4.403625056147575378E-02
 4.265983998775482178E-01 4.403782263398170471E-02
 4.266583919525146484E-01 4.403939470648765564E-02
 4.267183542251586914E-01 4.404096677899360657E-02
 4.267783463001251221E-01 4.404253512620925903E-02
 4.268383383750915527E-01 4.404410347342491150E-02
 4.268983006477355957E-01 4.404567182064056396E-02
 4.269582927227020264E-01 4.404723644256591797E-02
 4.270182549953460693E-01 4.404880106449127197E-02
 4.270782470703125000E-01 4.405036568641662598E-02
 4.271382093429565430E-01 4.405192658305168152E-02
 4.271982014179229736E-01 4.405348747968673706E-02
 4.272581934928894043E-01 4.405504465103149414E-02
 4.273181557655334473E-01 4.405660554766654968E-02
 4.273781478404998779E-01 4.405816271901130676E-02
 4.274381101131439209E-01 4.405971616506576538E-02
 4.274981021881103516E-01 4.406126961112022400E-02
 4.275580942630767822E-01 4.406282305717468262E-02
 4.276180565357208252E-01 4.406437650322914124E-02
 4.276780486106872559E-01 4.406592622399330139E-02
 4.277380108833312988E-01 4.406747594475746155E-02
 4.277980029582977295E-01 4.406902194023132324E-02
 4.278579950332641602E-01 4.407056793570518494E-02
 4.279179573059082031E-01 4.407211393117904663E-02
 4.279779493808746338E-01 4.407365620136260986E-02
 4.280379116535186768E-01 4.407519847154617310E-02
 4.280979037284851074E-01 4.407674074172973633E-02
 4.281578958034515381E-01 4.407827928662300110E-02
 4.282178580760955811E-01 4.407981783151626587E-02
 4.282778501510620117E-01 4.408135637640953064E-02
 4.283378124237060547E-01 4.408289119601249695E-02
 4.283978044986724854E-01 4.408442601561546326E-02
 4.284577965736389160E-01 4.408596083521842957E-02
 4.285177588462829590E-01 4.408749192953109741E-02
 4.285777509212493896E-01 4.408902302384376526E-02
 4.286377131938934326E-01 4.409055411815643311E-02
 4.286977052688598633E-01 4.409208148717880249E-02
 4.287576973438262939E-01 4.409360885620117188E-02
 4.288176596164703369E-01 4.409513622522354126E-02
 4.288776516914367676E-01 4.409665986895561218E-02
 4.289376437664031982E-01 4.409818351268768311E-02
 4.289976060390472412E-01 4.409970715641975403E-02
 4.290575981140136719E-01 4.410122707486152649E-02
 4.291175603866577148E-01 4.410274699330329895E-02
 4.291775524616241455E-01 4.410426318645477295E-02
 4.292375445365905762E-01 4.410577937960624695E-02
 4.292975068092346191E-01 4.410729557275772095E-02
 4.293574988842010498E-01 4.410881176590919495E-02
 4.294174611568450928E-01 4.411032423377037048E-02
 4.294774532318115234E-01 4.411183670163154602E-02
 4.295374453067779541E-01 4.411334544420242310E-02
 4.295974075794219971E-01 4.411485418677330017E-02
 4.296573996543884277E-01 4.411636292934417725E-02
 4.297173917293548584E-01 4.411786794662475586E-02
 4.297773540019989014E-01 4.411937296390533447E-02
 4.298373460769653320E-01 4.412087798118591309E-02
 4.298973381519317627E-01 4.412237927317619324E-02
 4.299573004245758057E-01 4.412388056516647339E-02
 4.300172924995422363E-01 4.412538185715675354E-02
 4.300772547721862793E-01 4.412687942385673523E-02
 4.301372468471527100E-01 4.412837699055671692E-02
 4.301972389221191406E-01 4.412987455725669861E-02
 4.302572011947631836E-01 4.413136839866638184E-02
 4.303171932697296143E-01 4.413286224007606506E-02
 4.303771853446960449E-01 4.413435608148574829E-02
 4.304371476173400879E-01 4.413584619760513306E-02
 4.304971396923065186E-01 4.413733631372451782E-02
 4.305571317672729492E-01 4.413882642984390259E-02
 4.306170940399169922E-01 4.414031282067298889E-02
 4.306770861148834229E-01 4.414179921150207520E-02
 4.307370781898498535E-01 4.414328187704086304E-02
 4.307970404624938965E-01 4.414476826786994934E-02
 4.308570325374603271E-01 4.414624720811843872E-02
 4.309169948101043701E-01 4.414772987365722656E-02
 4.309769868850708008E-01 4.414920881390571594E-02
 4.310369789600372314E-01 4.415068775415420532E-02
 4.310969412326812744E-01 4.415216296911239624E-02
 4.311569333076477051E-01 4.415364190936088562E-02
 4.312169253826141357E-01 4.415511339902877808E-02
 4.312768876552581787E-01 4.415658861398696899E-02
 4.313368797302246094E-01 4.415806010365486145E-02
 4.313968718051910400E-01 4.415953159332275391E-02
 4.314568340778350830E-01 4.416099935770034790E-02
 4.315168261528015137E-01 4.416246712207794189E-02
 4.315768182277679443E-01 4.416393488645553589E-02
 4.316367805004119873E-01 4.416539892554283142E-02
 4.316967725753784180E-01 4.416686296463012695E-02
 4.317567646503448486E-01 4.416832700371742249E-02
 4.318167269229888916E-01 4.416978731751441956E-02
 4.318767189979553223E-01 4.417124763131141663E-02
 4.319367110729217529E-01 4.417270794510841370E-02
 4.319966733455657959E-01 4.417416453361511230E-02
 4.320566654205322266E-01 4.417562112212181091E-02
 4.321166574954986572E-01 4.417707771062850952E-02
 4.321766197681427002E-01 4.417853057384490967E-02
 4.322366118431091309E-01 4.417998343706130981E-02
 4.322966039180755615E-01 4.418143630027770996E-02
 4.323565661907196045E-01 4.418288543820381165E-02
 4.324165582656860352E-01 4.418433457612991333E-02
 4.324765503406524658E-01 4.418577998876571655E-02
 4.325365424156188965E-01 4.418722540140151978E-02
 4.325965046882629395E-01 4.418867081403732300E-02
 4.326564967632293701E-01 4.419011622667312622E-02
 4.327164888381958008E-01 4.419155791401863098E-02
 4.327764511108398438E-01 4.419299960136413574E-02
 4.328364431858062744E-01 4.419443756341934204E-02
 4.328964352607727051E-01 4.419587552547454834E-02
 4.329563975334167480E-01 4.419731348752975464E-02
 4.330163896083831787E-01 4.419875144958496094E-02
 4.330763816833496094E-01 4.420018568634986877E-02
 4.331363439559936523E-01 4.420161619782447815E-02
 4.331963360309600830E-01 4.420305043458938599E-02
 4.332563281059265137E-01 4.420448094606399536E-02
 4.333162903785705566E-01 4.420591145753860474E-02
 4.333762824535369873E-01 4.420733824372291565E-02
 4.334362745285034180E-01 4.420876502990722656E-02
 4.334962666034698486E-01 4.421019181609153748E-02
 4.335562288761138916E-01 4.421161487698554993E-02
 4.336162209510803223E-01 4.421303793787956238E-02
 4.336762130260467529E-01 4.421446099877357483E-02
 4.337361752986907959E-01 4.421588033437728882E-02
 4.337961673736572266E-01 4.421729966998100281E-02
 4.338561594486236572E-01 4.421871528029441833E-02
 4.339161217212677002E-01 4.422013461589813232E-02
 4.339761137962341309E-01 4.422155022621154785E-02
 4.340361058712005615E-01 4.422296211123466492E-02
 4.340960979461669922E-01 4.422437399625778198E-02
 4.341560602188110352E-01 4.422578588128089905E-02
 4.342160522937774658E-01 4.422719776630401611E-02
 4.342760443687438965E-01 4.422860592603683472E-02
 4.343360066413879395E-01 4.423001408576965332E-02
 4.343959987163543701E-01 4.423141852021217346E-02
 4.344559907913208008E-01 4.423282667994499207E-02
 4.345159828662872314E-01 4.423422738909721375E-02
 4.345759451389312744E-01 4.423563182353973389E-02
 4.346359372138977051E-01 4.423703253269195557E-02
 4.346959292888641357E-01 4.423843324184417725E-02
 4.347558915615081787E-01 4.423983022570610046E-02
 4.348158836364746094E-01 4.424122720956802368E-02
 4.348758757114410400E-01 4.424262419342994690E-02
 4.349358677864074707E-01 4.424401745200157166E-02
 4.349958300590515137E-01 4.424541071057319641E-02
 4.350558221340179443E-01 4.424680396914482117E-02
 4.351158142089843750E-01 4.424819350242614746E-02
 4.351757764816284180E-01 4.424958676099777222E-02
 4.352357685565948486E-01 4.425097256898880005E-02
 4.352957606315612793E-01 4.425236210227012634E-02
 4.353557527065277100E-01 4.425374418497085571E-02
 4.354157149791717529E-01 4.425512999296188354E-02
 4.354757070541381836E-01 4.425651207566261292E-02
 4.355356991291046143E-01 4.425789415836334229E-02
 4.355956912040710449E-01 4.425927624106407166E-02
 4.356556534767150879E-01 4.426065459847450256E-02
 4.357156455516815186E-01 4.426203295588493347E-02
 4.357756376266479492E-01 4.426341131329536438E-02
 4.358356297016143799E-01 4.426478594541549683E-02
 4.358955919742584229E-01 4.426616057753562927E-02
 4.359555840492248535E-01 4.426753148436546326E-02
 4.360155761241912842E-01 4.426890611648559570E-02
 4.360755383968353271E-01 4.427027329802513123E-02
 4.361355304718017578E-01 4.427164420485496521E-02
 4.361955225467681885E-01 4.427301138639450073E-02
 4.362555146217346191E-01 4.427437856793403625E-02
 4.363154768943786621E-01 4.427574202418327332E-02
 4.363754689693450928E-01 4.427710548043251038E-02
 4.364354610443115234E-01 4.427846893668174744E-02
 4.364954531192779541E-01 4.427983239293098450E-02
 4.365554153919219971E-01 4.428119212388992310E-02
 4.366154074668884277E-01 4.428254812955856323E-02
 4.366753995418548584E-01 4.428390786051750183E-02
 4.367353916168212891E-01 4.428526386618614197E-02
 4.367953538894653320E-01 4.428661987185478210E-02
 4.368553459644317627E-01 4.428797215223312378E-02
 4.369153380393981934E-01 4.428932443261146545E-02
 4.369753301143646240E-01 4.429067671298980713E-02
 4.370352923870086670E-01 4.429202526807785034E-02
 4.370952844619750977E-01 4.429337382316589355E-02
 4.371552765369415283E-01 4.429472237825393677E-02
 4.372152686119079590E-01 4.429606720805168152E-02
 4.372752606868743896E-01 4.429741203784942627E-02
 4.373352229595184326E-01 4.429875314235687256E-02
 4.373952150344848633E-01 4.430009797215461731E-02
 4.374552071094512939E-01 4.430143535137176514E-02
 4.375151991844177246E-01 4.430277645587921143E-02
 4.375751614570617676E-01 4.430411383509635925E-02
 4.376351535320281982E-01 4.430545121431350708E-02
 4.376951456069946289E-01 4.430678859353065491E-02
 4.377551376819610596E-01 4.430812224745750427E-02
 4.378150999546051025E-01 4.430945590138435364E-02
 4.378750920295715332E-01 4.431078583002090454E-02
 4.379350841045379639E-01 4.431211575865745544E-02
 4.379950761795043945E-01 4.431344568729400635E-02
 4.380550384521484375E-01 4.431477561593055725E-02
 4.381150305271148682E-01 4.431610181927680969E-02
 4.381750226020812988E-01 4.431742429733276367E-02
 4.382350146770477295E-01 4.431875050067901611E-02
 4.382950067520141602E-01 4.432007297873497009E-02
 4.383549690246582031E-01 4.432139545679092407E-02
 4.384149610996246338E-01 4.432271420955657959E-02
 4.384749531745910645E-01 4.432403296232223511E-02
 4.385349452495574951E-01 4.432535171508789062E-02
 4.385949075222015381E-01 4.432666674256324768E-02
 4.386548995971679688E-01 4.432798177003860474E-02
 4.387148916721343994E-01 4.432929679751396179E-02
 4.387748837471008301E-01 4.433060809969902039E-02
 4.388348758220672607E-01 4.433191940188407898E-02
 4.388948380947113037E-01 4.433323070406913757E-02
 4.389548301696777344E-01 4.433453828096389771E-02
 4.390148222446441650E-01 4.433584585785865784E-02
 4.390748143196105957E-01 4.433715343475341797E-02
 4.391348063945770264E-01 4.433845728635787964E-02
 4.391947686672210693E-01 4.433976113796234131E-02
 4.392547607421875000E-01 4.434106126427650452E-02
 4.393147528171539307E-01 4.434236139059066772E-02
 4.393747448921203613E-01 4.434366151690483093E-02
 4.394347369670867920E-01 4.434496164321899414E-02
 4.394946992397308350E-01 4.434625804424285889E-02
 4.395546913146972656E-01 4.434755444526672363E-02
 4.396146833896636963E-01 4.434884712100028992E-02
 4.396746754646301270E-01 4.435013979673385620E-02
 4.397346675395965576E-01 4.435143247246742249E-02
 4.397946298122406006E-01 4.435272514820098877E-02
 4.398546218872070312E-01 4.435401409864425659E-02
 4.399146139621734619E-01 4.435530304908752441E-02
 4.399746060371398926E-01 4.435658827424049377E-02
 4.400345981121063232E-01 4.435787349939346313E-02
 4.400945603847503662E-01 4.435915872454643250E-02
 4.401545524597167969E-01 4.436044022440910339E-02
 4.402145445346832275E-01 4.436172172427177429E-02
 4.402745366096496582E-01 4.436300322413444519E-02
 4.403345286846160889E-01 4.436428099870681763E-02
 4.403944909572601318E-01 4.436555877327919006E-02
 4.404544830322265625E-01 4.436683654785156250E-02
 4.405144751071929932E-01 4.436811059713363647E-02
 4.405744671821594238E-01 4.436938464641571045E-02
 4.406344592571258545E-01 4.437065869569778442E-02
 4.406944215297698975E-01 4.437192901968955994E-02
 4.407544136047363281E-01 4.437319934368133545E-02
 4.408144056797027588E-01 4.437446966767311096E-02
 4.408743977546691895E-01 4.437573626637458801E-02
 4.409343898296356201E-01 4.437700286507606506E-02
 4.409943819046020508E-01 4.437826573848724365E-02
 4.410543441772460938E-01 4.437952861189842224E-02
 4.411143362522125244E-01 4.438079148530960083E-02
 4.411743283271789551E-01 4.438205435872077942E-02
 4.412343204021453857E-01 4.438331350684165955E-02
 4.412943124771118164E-01 4.438457265496253967E-02
 4.413542747497558594E-01 4.438582807779312134E-02
 4.414142668247222900E-01 4.438708350062370300E-02
 4.414742588996887207E-01 4.438833892345428467E-02
 4.415342509746551514E-01 4.438959434628486633E-02
 4.415942430496215820E-01 4.439084604382514954E-02
 4.416542351245880127E-01 4.439209774136543274E-02
 4.417141973972320557E-01 4.439334571361541748E-02
 4.417741894721984863E-01 4.439459368586540222E-02
 4.418341815471649170E-01 4.439584165811538696E-02
 4.418941736221313477E-01 4.439708590507507324E-02
 4.419541656970977783E-01 4.439833015203475952E-02
 4.420141577720642090E-01 4.439957439899444580E-02
 4.420741200447082520E-01 4.440081492066383362E-02
 4.421341121196746826E-01 4.440205544233322144E-02
 4.421941041946411133E-01 4.440329596400260925E-02
 4.422540962696075439E-01 4.440453276038169861E-02
 4.423140883445739746E-01 4.440576955676078796E-02
 4.423740804195404053E-01 4.440700635313987732E-02
 4.424340426921844482E-01 4.440823942422866821E-02
 4.424940347671508789E-01 4.440947249531745911E-02
 4.425540268421173096E-01 4.441070184111595154E-02
 4.426140189170837402E-01 4.441193491220474243E-02
 4.426740109920501709E-01 4.441316425800323486E-02
 4.427340030670166016E-01 4.441438987851142883E-02
 4.427939653396606445E-01 4.441561549901962280E-02
 4.428539574146270752E-01 4.441684111952781677E-02
 4.429139494895935059E-01 4.441806674003601074E-02
 4.429739415645599365E-01 4.441928863525390625E-02
 4.430339336395263672E-01 4.442051053047180176E-02
 4.430939257144927979E-01 4.442172870039939880E-02
 4.431539177894592285E-01 4.442294687032699585E-02
 4.432138800621032715E-01 4.442416504025459290E-02
 4.432738721370697021E-01 4.442538321018218994E-02
 4.433338642120361328E-01 4.442659765481948853E-02
 4.433938562870025635E-01 4.442780837416648865E-02
 4.434538483619689941E-01 4.442902281880378723E-02
 4.435138404369354248E-01 4.443023353815078735E-02
 4.435738325119018555E-01 4.443144425749778748E-02
 4.436337947845458984E-01 4.443265125155448914E-02
 4.436937868595123291E-01 4.443385824561119080E-02
 4.437537789344787598E-01 4.443506523966789246E-02
 4.438137710094451904E-01 4.443626850843429565E-02
 4.438737630844116211E-01 4.443747177720069885E-02
 4.439337551593780518E-01 4.443867504596710205E-02
 4.439937472343444824E-01 4.443987458944320679E-02
 4.440537095069885254E-01 4.444107413291931152E-02
 4.441137015819549561E-01 4.444226995110511780E-02
 4.441736936569213867E-01 4.444346949458122253E-02
 4.442336857318878174E-01 4.444466531276702881E-02
 4.442936778068542480E-01 4.444585740566253662E-02
 4.443536698818206787E-01 4.444704949855804443E-02
 4.444136619567871094E-01 4.444824159145355225E-02
 4.444736540317535400E-01 4.444943368434906006E-02
 4.445336163043975830E-01 4.445062205195426941E-02
 4.445936083793640137E-01 4.445181041955947876E-02
 4.446536004543304443E-01 4.445299506187438965E-02
 4.447135925292968750E-01 4.445418342947959900E-02
 4.447735846042633057E-01 4.445536434650421143E-02
 4.448335766792297363E-01 4.445654898881912231E-02
 4.448935687541961670E-01 4.445772990584373474E-02
 4.449535310268402100E-01 4.445891082286834717E-02
 4.450135231018066406E-01 4.446008801460266113E-02
 4.450735151767730713E-01 4.446126520633697510E-02
 4.451335072517395020E-01 4.446244239807128906E-02
 4.451934993267059326E-01 4.446361586451530457E-02
 4.452534914016723633E-01 4.446478933095932007E-02
 4.453134834766387939E-01 4.446596279740333557E-02
 4.453734755516052246E-01 4.446713626384735107E-02
 4.454334676265716553E-01 4.446830600500106812E-02
 4.454934298992156982E-01 4.446947202086448669E-02
 4.455534219741821289E-01 4.447064176201820374E-02
 4.456134140491485596E-01 4.447180777788162231E-02
 4.456734061241149902E-01 4.447297006845474243E-02
 4.457333981990814209E-01 4.447413235902786255E-02
 4.457933902740478516E-01 4.447529464960098267E-02
 4.458533823490142822E-01 4.447645694017410278E-02
 4.459133744239807129E-01 4.447761550545692444E-02
 4.459733664989471436E-01 4.447877407073974609E-02
 4.460333287715911865E-01 4.447993263602256775E-02
 4.460933208465576172E-01 4.448108747601509094E-02
 4.461533129215240479E-01 4.448224231600761414E-02
 4.462133049964904785E-01 4.448339343070983887E-02
 4.462732970714569092E-01 4.448454827070236206E-02
 4.463332891464233398E-01 4.448569566011428833E-02
 4.463932812213897705E-01 4.448684677481651306E-02
 4.464532732963562012E-01 4.448799416422843933E-02
 4.465132653713226318E-01 4.448914155364036560E-02
 4.465732276439666748E-01 4.449028521776199341E-02
 4.466332197189331055E-01 4.449142888188362122E-02
 4.466932117938995361E-01 4.449257254600524902E-02
 4.467532038688659668E-01 4.449371621012687683E-02
 4.468131959438323975E-01 4.449485614895820618E-02
 4.468731880187988281E-01 4.449599608778953552E-02
 4.469331800937652588E-01 4.449713230133056641E-02
 4.469931721687316895E-01 4.449826851487159729E-02
 4.470531642436981201E-01 4.449940472841262817E-02
 4.471131563186645508E-01 4.450053721666336060E-02
 4.471731483936309814E-01 4.450166970491409302E-02
 4.472331106662750244E-01 4.450280219316482544E-02
 4.472931027412414551E-01 4.450393095612525940E-02
 4.473530948162078857E-01 4.450505971908569336E-02
 4.474130868911743164E-01 4.450618848204612732E-02
 4.474730789661407471E-01 4.450731351971626282E-02
 4.475330710411071777E-01 4.450843855738639832E-02
 4.475930631160736084E-01 4.450955986976623535E-02
 4.476530551910400391E-01 4.451068490743637085E-02
 4.477130472660064697E-01 4.451180621981620789E-02
 4.477730393409729004E-01 4.451292380690574646E-02
 4.478330314159393311E-01 4.451404139399528503E-02
 4.478929936885833740E-01 4.451515898108482361E-02
 4.479529857635498047E-01 4.451627656817436218E-02
 4.480129778385162354E-01 4.451739042997360229E-02
 4.480729699134826660E-01 4.451850429177284241E-02
 4.481329619884490967E-01 4.451961442828178406E-02
 4.481929540634155273E-01 4.452072456479072571E-02
 4.482529461383819580E-01 4.452183470129966736E-02
 4.483129382133483887E-01 4.452294483780860901E-02
 4.483729302883148193E-01 4.452405124902725220E-02
 4.484329223632812500E-01 4.452515766024589539E-02
 4.484929144382476807E-01 4.452626034617424011E-02
 4.485529065132141113E-01 4.452736303210258484E-02
 4.486128985881805420E-01 4.452846571803092957E-02
 4.486728608608245850E-01 4.452956467866897583E-02
 4.487328529357910156E-01 4.453066363930702209E-02
 4.487928450107574463E-01 4.453176259994506836E-02
 4.488528370857238770E-01 4.453285783529281616E-02
 4.489128291606903076E-01 4.453395307064056396E-02
 4.489728212356567383E-01 4.453504830598831177E-02
 4.490328133106231689E-01 4.453613981604576111E-02
 4.490928053855895996E-01 4.453723132610321045E-02
 4.491527974605560303E-01 4.453832283616065979E-02
 4.492127895355224609E-01 4.453941062092781067E-02
 4.492727816104888916E-01 4.454049840569496155E-02
 4.493327736854553223E-01 4.454158619046211243E-02
 4.493927657604217529E-01 4.454267024993896484E-02
 4.494527578353881836E-01 4.454375430941581726E-02
 4.495127499103546143E-01 4.454483464360237122E-02
 4.495727121829986572E-01 4.454591870307922363E-02
 4.496327042579650879E-01 4.454699531197547913E-02
 4.496926963329315186E-01 4.454807564616203308E-02
 4.497526884078979492E-01 4.454915225505828857E-02
 4.498126804828643799E-01 4.455022886395454407E-02
 4.498726725578308105E-01 4.455130174756050110E-02
 4.499326646327972412E-01 4.455237835645675659E-02
 4.499926567077636719E-01 4.455344751477241516E-02
 4.500526487827301025E-01 4.455452039837837219E-02
 4.501126408576965332E-01 4.455558955669403076E-02
 4.501726329326629639E-01 4.455665871500968933E-02
 4.502326250076293945E-01 4.455772414803504944E-02
 4.502926170825958252E-01 4.455878958106040955E-02
 4.503526091575622559E-01 4.455985501408576965E-02
 4.504126012325286865E-01 4.456091672182083130E-02
 4.504725933074951172E-01 4.456197842955589294E-02
 4.505325853824615479E-01 4.456304013729095459E-02
 4.505925774574279785E-01 4.456409811973571777E-02
 4.506525397300720215E-01 4.456515610218048096E-02
 4.507125318050384521E-01 4.456621408462524414E-02
 4.507725238800048828E-01 4.456726834177970886E-02
 4.508325159549713135E-01 4.456832259893417358E-02
 4.508925080299377441E-01 4.456937685608863831E-02
 4.509525001049041748E-01 4.457042738795280457E-02
 4.510124921798706055E-01 4.457147791981697083E-02
 4.510724842548370361E-01 4.457252845168113708E-02
 4.511324763298034668E-01 4.457357525825500488E-02
 4.511924684047698975E-01 4.457462206482887268E-02
 4.512524604797363281E-01 4.457566514611244202E-02
 4.513124525547027588E-01 4.457671195268630981E-02
 4.513724446296691895E-01 4.457775130867958069E-02
